日付,時間 ,約定値,出来高
2025/12/05,09:09:48,260,"1,800"
2025/12/05,09:09:48,259,"1,200"
2025/12/05,09:09:48,259,"1,800"
2025/12/05,09:09:48,260,100
2025/12/05,09:09:48,260,700
2025/12/05,09:09:47,259,300
2025/12/05,09:09:46,259,"4,900"
2025/12/05,09:09:45,258,100
2025/12/05,09:09:45,259,100
2025/12/05,09:09:43,259,500
2025/12/05,09:09:39,260,400
2025/12/05,09:09:38,259,200
2025/12/05,09:09:37,259,200
2025/12/05,09:09:37,259,900
2025/12/05,09:09:36,258,100
2025/12/05,09:09:36,259,100
2025/12/05,09:09:35,258,200
2025/12/05,09:09:35,260,800
2025/12/05,09:09:35,259,100
2025/12/05,09:09:34,260,100
2025/12/05,09:09:34,259,100
2025/12/05,09:09:33,259,100
2025/12/05,09:09:32,257,100
2025/12/05,09:09:32,258,200
2025/12/05,09:09:31,258,300
2025/12/05,09:09:31,258,400
2025/12/05,09:09:31,259,400
2025/12/05,09:09:26,260,300
2025/12/05,09:09:26,260,"1,600"
2025/12/05,09:09:26,259,300
2025/12/05,09:09:26,258,800
2025/12/05,09:09:25,257,"3,900"
2025/12/05,09:09:24,257,100
2025/12/05,09:09:23,257,200
2025/12/05,09:09:22,258,100
2025/12/05,09:09:21,257,100
2025/12/05,09:09:21,259,200
2025/12/05,09:09:21,257,100
2025/12/05,09:09:21,257,200
2025/12/05,09:09:20,254,"6,200"
2025/12/05,09:09:20,255,"4,100"
2025/12/05,09:09:20,256,"3,100"
2025/12/05,09:09:20,257,"2,400"
2025/12/05,09:09:20,258,200
2025/12/05,09:09:20,259,"3,100"
2025/12/05,09:09:20,259,"1,100"
2025/12/05,09:09:20,258,800
2025/12/05,09:09:19,258,200
2025/12/05,09:09:19,257,700
2025/12/05,09:09:19,255,100
2025/12/05,09:09:19,257,100
2025/12/05,09:09:19,255,100
2025/12/05,09:09:19,256,900
2025/12/05,09:09:18,256,200
2025/12/05,09:09:17,256,100
2025/12/05,09:09:16,255,"1,700"
2025/12/05,09:09:16,256,100
2025/12/05,09:09:16,256,200
2025/12/05,09:09:15,256,100
2025/12/05,09:09:13,255,400
2025/12/05,09:09:12,255,"1,000"
2025/12/05,09:09:11,256,900
2025/12/05,09:09:07,256,500
2025/12/05,09:09:07,258,100
2025/12/05,09:09:06,258,100
2025/12/05,09:09:06,256,500
2025/12/05,09:09:05,258,100
2025/12/05,09:09:05,256,200
2025/12/05,09:09:04,257,500
2025/12/05,09:09:04,258,200
2025/12/05,09:09:02,258,100
2025/12/05,09:09:01,259,800
2025/12/05,09:09:01,258,100
2025/12/05,09:09:00,258,100
2025/12/05,09:08:59,256,100
2025/12/05,09:08:59,257,"1,900"
2025/12/05,09:08:59,257,600
2025/12/05,09:08:59,258,200
2025/12/05,09:08:57,258,100
2025/12/05,09:08:56,258,100
2025/12/05,09:08:55,259,100
2025/12/05,09:08:55,259,100
2025/12/05,09:08:55,259,200
2025/12/05,09:08:55,259,100
2025/12/05,09:08:55,257,"3,100"
2025/12/05,09:08:55,258,"6,500"
2025/12/05,09:08:55,258,500
2025/12/05,09:08:55,259,100
2025/12/05,09:08:55,260,"1,100"
2025/12/05,09:08:55,260,300
2025/12/05,09:08:54,258,500
2025/12/05,09:08:54,259,400
2025/12/05,09:08:54,260,100
2025/12/05,09:08:54,260,"3,100"
2025/12/05,09:08:54,260,600
2025/12/05,09:08:54,260,600
2025/12/05,09:08:52,259,"2,200"
2025/12/05,09:08:52,259,800
2025/12/05,09:08:51,259,200
2025/12/05,09:08:51,260,"2,000"
2025/12/05,09:08:50,259,100
2025/12/05,09:08:50,259,500
2025/12/05,09:08:50,259,"1,000"
2025/12/05,09:08:50,259,"1,400"
2025/12/05,09:08:49,259,500
2025/12/05,09:08:48,259,400
2025/12/05,09:08:46,259,100
2025/12/05,09:08:44,260,100
2025/12/05,09:08:44,259,300
2025/12/05,09:08:43,259,100
2025/12/05,09:08:43,260,700
2025/12/05,09:08:42,259,200
2025/12/05,09:08:42,258,300
2025/12/05,09:08:42,259,200
2025/12/05,09:08:42,259,100
2025/12/05,09:08:42,258,400
2025/12/05,09:08:42,258,"1,300"
2025/12/05,09:08:42,258,"5,000"
2025/12/05,09:08:41,259,"3,300"
2025/12/05,09:08:41,259,"1,600"
2025/12/05,09:08:41,259,300
2025/12/05,09:08:40,259,400
2025/12/05,09:08:40,259,100
2025/12/05,09:08:40,260,300
2025/12/05,09:08:40,259,100
2025/12/05,09:08:38,261,400
2025/12/05,09:08:38,260,"1,900"
2025/12/05,09:08:38,260,300
2025/12/05,09:08:38,260,200
2025/12/05,09:08:38,260,100
2025/12/05,09:08:37,261,100
2025/12/05,09:08:37,261,100
2025/12/05,09:08:37,260,100
2025/12/05,09:08:36,261,100
2025/12/05,09:08:36,260,"1,000"
2025/12/05,09:08:36,261,200
2025/12/05,09:08:35,262,700
2025/12/05,09:08:35,262,500
2025/12/05,09:08:35,261,200
2025/12/05,09:08:35,261,100
2025/12/05,09:08:35,260,900
2025/12/05,09:08:34,262,"1,300"
2025/12/05,09:08:34,261,"1,600"
2025/12/05,09:08:34,260,"2,000"
2025/12/05,09:08:33,260,300
2025/12/05,09:08:33,259,800
2025/12/05,09:08:30,260,200
2025/12/05,09:08:30,260,100
2025/12/05,09:08:30,260,100
2025/12/05,09:08:29,260,700
2025/12/05,09:08:29,260,100
2025/12/05,09:08:29,260,100
2025/12/05,09:08:29,261,900
2025/12/05,09:08:29,260,"3,500"
2025/12/05,09:08:28,259,200
2025/12/05,09:08:28,260,900
2025/12/05,09:08:28,259,200
2025/12/05,09:08:27,259,100
2025/12/05,09:08:27,259,100
2025/12/05,09:08:27,259,300
2025/12/05,09:08:26,260,100
2025/12/05,09:08:26,260,500
2025/12/05,09:08:26,260,100
2025/12/05,09:08:26,259,"1,000"
2025/12/05,09:08:26,258,200
2025/12/05,09:08:26,259,"1,000"
2025/12/05,09:08:26,260,600
2025/12/05,09:08:25,260,500
2025/12/05,09:08:25,261,200
2025/12/05,09:08:25,261,"1,000"
2025/12/05,09:08:25,261,100
2025/12/05,09:08:25,260,100
2025/12/05,09:08:25,260,600
2025/12/05,09:08:25,260,"1,100"
2025/12/05,09:08:25,261,100
2025/12/05,09:08:25,261,300
2025/12/05,09:08:25,260,300
2025/12/05,09:08:25,260,100
2025/12/05,09:08:25,261,100
2025/12/05,09:08:25,260,300
2025/12/05,09:08:25,260,700
2025/12/05,09:08:25,260,400
2025/12/05,09:08:24,259,100
2025/12/05,09:08:24,259,200
2025/12/05,09:08:23,260,"10,500"
2025/12/05,09:08:23,260,900
2025/12/05,09:08:23,259,500
2025/12/05,09:08:23,258,100
2025/12/05,09:08:23,259,200
2025/12/05,09:08:23,259,300
2025/12/05,09:08:22,259,200
2025/12/05,09:08:22,259,"1,000"
2025/12/05,09:08:22,258,100
2025/12/05,09:08:22,260,300
2025/12/05,09:08:21,259,"4,200"
2025/12/05,09:08:21,259,600
2025/12/05,09:08:21,258,100
2025/12/05,09:08:21,258,200
2025/12/05,09:08:21,259,300
2025/12/05,09:08:21,257,100
2025/12/05,09:08:21,259,100
2025/12/05,09:08:21,258,100
2025/12/05,09:08:20,257,100
2025/12/05,09:08:20,257,200
2025/12/05,09:08:20,258,"5,700"
2025/12/05,09:08:20,258,900
2025/12/05,09:08:20,258,200
2025/12/05,09:08:20,257,200
2025/12/05,09:08:19,255,500
2025/12/05,09:08:19,256,500
2025/12/05,09:08:19,256,500
2025/12/05,09:08:19,256,100
2025/12/05,09:08:18,258,"1,900"
2025/12/05,09:08:18,257,"3,900"
2025/12/05,09:08:18,255,100
2025/12/05,09:08:18,256,100
2025/12/05,09:08:18,255,400
2025/12/05,09:08:18,256,800
2025/12/05,09:08:18,256,500
2025/12/05,09:08:18,256,800
2025/12/05,09:08:17,256,100
2025/12/05,09:08:17,255,100
2025/12/05,09:08:17,255,700
2025/12/05,09:08:17,255,500
2025/12/05,09:08:17,257,"1,000"
2025/12/05,09:08:17,255,700
2025/12/05,09:08:16,256,900
2025/12/05,09:08:16,256,600
2025/12/05,09:08:14,255,400
2025/12/05,09:08:14,255,700
2025/12/05,09:08:13,254,"1,600"
2025/12/05,09:08:13,254,100
2025/12/05,09:08:13,253,100
2025/12/05,09:08:12,253,100
2025/12/05,09:08:12,253,100
2025/12/05,09:08:11,252,100
2025/12/05,09:08:11,253,900
2025/12/05,09:08:11,253,100
2025/12/05,09:08:11,253,100
2025/12/05,09:08:11,253,100
2025/12/05,09:08:11,254,900
2025/12/05,09:08:11,254,400
2025/12/05,09:08:11,254,400
2025/12/05,09:08:10,254,100
2025/12/05,09:08:10,254,100
2025/12/05,09:08:10,254,500
2025/12/05,09:08:10,252,"1,300"
2025/12/05,09:08:10,253,200
2025/12/05,09:08:10,252,"2,900"
2025/12/05,09:08:10,253,300
2025/12/05,09:08:10,254,900
2025/12/05,09:08:10,254,100
2025/12/05,09:08:09,253,100
2025/12/05,09:08:09,254,200
2025/12/05,09:08:09,256,100
2025/12/05,09:08:09,252,"1,200"
2025/12/05,09:08:09,253,"1,900"
2025/12/05,09:08:09,254,"1,200"
2025/12/05,09:08:09,255,300
2025/12/05,09:08:09,256,400
2025/12/05,09:08:09,256,"2,500"
2025/12/05,09:08:09,257,"3,100"
2025/12/05,09:08:09,257,700
2025/12/05,09:08:08,256,"3,100"
2025/12/05,09:08:08,255,200
2025/12/05,09:08:08,255,300
2025/12/05,09:08:08,255,"1,200"
2025/12/05,09:08:08,255,"5,600"
2025/12/05,09:08:07,256,200
2025/12/05,09:08:06,255,100
2025/12/05,09:08:06,256,900
2025/12/05,09:08:06,255,600
2025/12/05,09:08:06,255,100
2025/12/05,09:08:06,254,200
2025/12/05,09:08:05,254,100
2025/12/05,09:08:05,256,200
2025/12/05,09:08:05,254,100
2025/12/05,09:08:05,255,"1,800"
2025/12/05,09:08:05,254,400
2025/12/05,09:08:05,254,900
2025/12/05,09:08:04,254,300
2025/12/05,09:08:04,254,300
2025/12/05,09:08:04,253,400
2025/12/05,09:08:04,254,100
2025/12/05,09:08:03,253,200
2025/12/05,09:08:03,254,500
2025/12/05,09:08:03,254,300
2025/12/05,09:08:02,254,500
2025/12/05,09:08:01,255,"1,800"
2025/12/05,09:08:01,253,200
2025/12/05,09:08:01,254,200
2025/12/05,09:08:01,254,100
2025/12/05,09:08:01,254,"1,300"
2025/12/05,09:08:00,254,100
2025/12/05,09:07:59,256,100
2025/12/05,09:07:59,255,100
2025/12/05,09:07:59,255,100
2025/12/05,09:07:59,255,100
2025/12/05,09:07:59,255,100
2025/12/05,09:07:59,254,900
2025/12/05,09:07:59,255,100
2025/12/05,09:07:59,255,100
2025/12/05,09:07:59,256,400
2025/12/05,09:07:58,254,100
2025/12/05,09:07:58,255,100
2025/12/05,09:07:58,257,300
2025/12/05,09:07:58,255,100
2025/12/05,09:07:57,255,300
2025/12/05,09:07:57,255,400
2025/12/05,09:07:57,260,800
2025/12/05,09:07:57,259,"1,000"
2025/12/05,09:07:57,258,"5,200"
2025/12/05,09:07:57,257,"1,100"
2025/12/05,09:07:57,256,"1,700"
2025/12/05,09:07:57,255,200
2025/12/05,09:07:57,252,200
2025/12/05,09:07:57,253,300
2025/12/05,09:07:57,254,100
2025/12/05,09:07:57,255,100
2025/12/05,09:07:57,256,300
2025/12/05,09:07:57,255,200
2025/12/05,09:07:57,254,100
2025/12/05,09:07:57,251,"1,200"
2025/12/05,09:07:57,252,200
2025/12/05,09:07:57,253,100
2025/12/05,09:07:57,254,200
2025/12/05,09:07:57,255,300
2025/12/05,09:07:57,255,100
2025/12/05,09:07:57,255,100
2025/12/05,09:07:57,255,600
2025/12/05,09:07:57,254,100
2025/12/05,09:07:57,254,300
2025/12/05,09:07:57,253,100
2025/12/05,09:07:57,252,"214,000"
2025/12/05,09:06:38,260,"8,100"
2025/12/05,09:06:38,261,"5,600"
2025/12/05,09:06:38,262,"2,100"
2025/12/05,09:06:38,263,500
2025/12/05,09:06:37,262,600
2025/12/05,09:06:37,262,600
2025/12/05,09:06:37,263,100
2025/12/05,09:06:37,264,100
2025/12/05,09:06:37,265,200
2025/12/05,09:06:37,266,100
2025/12/05,09:06:36,265,100
2025/12/05,09:06:36,262,400
2025/12/05,09:06:36,263,400
2025/12/05,09:06:36,263,100
2025/12/05,09:06:35,267,100
2025/12/05,09:06:35,266,100
2025/12/05,09:06:35,267,400
2025/12/05,09:06:35,266,"1,400"
2025/12/05,09:06:35,264,100
2025/12/05,09:06:34,264,100
2025/12/05,09:06:33,265,200
2025/12/05,09:06:33,265,100
2025/12/05,09:06:33,264,100
2025/12/05,09:06:33,263,100
2025/12/05,09:06:32,261,500
2025/12/05,09:06:32,261,200
2025/12/05,09:06:32,265,300
2025/12/05,09:06:32,264,100
2025/12/05,09:06:32,263,200
2025/12/05,09:06:32,266,100
2025/12/05,09:06:32,263,200
2025/12/05,09:06:31,268,100
2025/12/05,09:06:31,267,300
2025/12/05,09:06:31,266,100
2025/12/05,09:06:31,264,100
2025/12/05,09:06:31,264,300
2025/12/05,09:06:31,264,400
2025/12/05,09:06:31,264,200
2025/12/05,09:06:31,263,300
2025/12/05,09:06:31,263,100
2025/12/05,09:06:31,264,100
2025/12/05,09:06:30,261,100
2025/12/05,09:06:30,269,700
2025/12/05,09:06:30,267,"1,300"
2025/12/05,09:06:30,266,"5,200"
2025/12/05,09:06:30,265,"4,100"
2025/12/05,09:06:30,264,"6,400"
2025/12/05,09:06:30,263,100
2025/12/05,09:06:30,260,"5,500"
2025/12/05,09:06:29,260,900
2025/12/05,09:06:29,260,"9,100"
2025/12/05,09:06:28,260,300
2025/12/05,09:06:28,260,100
2025/12/05,09:06:28,260,400
2025/12/05,09:06:28,261,100
2025/12/05,09:06:28,262,100
2025/12/05,09:06:28,263,100
2025/12/05,09:06:28,266,300
2025/12/05,09:06:28,265,200
2025/12/05,09:06:28,260,"4,300"
2025/12/05,09:06:28,261,"9,800"
2025/12/05,09:06:28,262,"2,000"
2025/12/05,09:06:28,263,"12,200"
2025/12/05,09:06:28,264,"11,700"
2025/12/05,09:06:28,265,"10,000"
2025/12/05,09:06:28,266,100
2025/12/05,09:06:28,264,100
2025/12/05,09:06:28,265,300
2025/12/05,09:06:27,264,"1,500"
2025/12/05,09:06:27,264,"1,000"
2025/12/05,09:06:27,264,100
2025/12/05,09:06:27,264,"3,000"
2025/12/05,09:06:26,266,300
2025/12/05,09:06:26,265,200
2025/12/05,09:06:25,264,100
2025/12/05,09:06:25,265,100
2025/12/05,09:06:25,265,200
2025/12/05,09:06:23,265,100
2025/12/05,09:06:23,265,100
2025/12/05,09:06:23,265,500
2025/12/05,09:06:22,265,300
2025/12/05,09:06:22,267,300
2025/12/05,09:06:22,265,"1,500"
2025/12/05,09:06:22,264,500
2025/12/05,09:06:21,267,100
2025/12/05,09:06:21,267,200
2025/12/05,09:06:21,266,"1,300"
2025/12/05,09:06:21,265,200
2025/12/05,09:06:21,264,800
2025/12/05,09:06:20,265,200
2025/12/05,09:06:20,266,200
2025/12/05,09:06:20,266,400
2025/12/05,09:06:19,266,"1,000"
2025/12/05,09:06:19,266,100
2025/12/05,09:06:19,264,200
2025/12/05,09:06:19,264,100
2025/12/05,09:06:18,264,600
2025/12/05,09:06:18,264,300
2025/12/05,09:06:18,266,200
2025/12/05,09:06:18,265,100
2025/12/05,09:06:18,264,100
2025/12/05,09:06:17,264,"3,000"
2025/12/05,09:06:17,264,500
2025/12/05,09:06:17,265,"1,600"
2025/12/05,09:06:17,265,200
2025/12/05,09:06:17,265,100
2025/12/05,09:06:17,265,500
2025/12/05,09:06:17,265,100
2025/12/05,09:06:17,265,"1,100"
2025/12/05,09:06:16,265,900
2025/12/05,09:06:16,266,100
2025/12/05,09:06:16,266,800
2025/12/05,09:06:16,265,"3,800"
2025/12/05,09:06:16,265,"4,100"
2025/12/05,09:06:16,265,"5,900"
2025/12/05,09:06:16,266,"2,400"
2025/12/05,09:06:16,267,"1,700"
2025/12/05,09:06:14,268,"3,100"
2025/12/05,09:06:14,268,500
2025/12/05,09:06:13,268,400
2025/12/05,09:06:13,269,100
2025/12/05,09:06:13,269,100
2025/12/05,09:06:11,271,600
2025/12/05,09:06:11,269,400
2025/12/05,09:06:11,269,"10,000"
2025/12/05,09:06:11,269,300
2025/12/05,09:06:11,269,100
2025/12/05,09:06:10,269,100
2025/12/05,09:06:10,270,300
2025/12/05,09:06:10,270,100
2025/12/05,09:06:09,272,100
2025/12/05,09:06:09,269,100
2025/12/05,09:06:09,269,500
2025/12/05,09:06:08,269,300
2025/12/05,09:06:07,269,700
2025/12/05,09:06:07,270,200
2025/12/05,09:06:07,269,600
2025/12/05,09:06:07,270,300
2025/12/05,09:06:07,272,300
2025/12/05,09:06:07,270,"15,300"
2025/12/05,09:06:07,271,"1,400"
2025/12/05,09:06:07,272,"3,300"
2025/12/05,09:06:07,275,800
2025/12/05,09:06:07,274,200
2025/12/05,09:06:07,274,100
2025/12/05,09:06:07,274,300
2025/12/05,09:06:06,272,100
2025/12/05,09:06:05,273,100
2025/12/05,09:06:04,274,100
2025/12/05,09:06:04,272,900
2025/12/05,09:06:04,273,100
2025/12/05,09:06:03,272,300
2025/12/05,09:06:03,274,300
2025/12/05,09:06:03,272,400
2025/12/05,09:06:03,273,200
2025/12/05,09:06:03,273,300
2025/12/05,09:06:02,274,100
2025/12/05,09:06:01,275,"1,900"
2025/12/05,09:06:01,274,300
2025/12/05,09:06:01,272,"8,000"
2025/12/05,09:06:01,273,"1,000"
2025/12/05,09:06:01,274,"1,000"
2025/12/05,09:05:58,274,100
2025/12/05,09:05:58,274,100
2025/12/05,09:05:57,274,400
2025/12/05,09:05:56,276,100
2025/12/05,09:05:56,276,500
2025/12/05,09:05:56,276,100
2025/12/05,09:05:56,275,400
2025/12/05,09:05:55,274,100
2025/12/05,09:05:55,275,"2,800"
2025/12/05,09:05:55,275,"2,700"
2025/12/05,09:05:54,273,100
2025/12/05,09:05:54,274,200
2025/12/05,09:05:53,274,200
2025/12/05,09:05:51,273,100
2025/12/05,09:05:51,272,400
2025/12/05,09:05:50,274,300
2025/12/05,09:05:50,272,500
2025/12/05,09:05:50,272,200
2025/12/05,09:05:49,272,400
2025/12/05,09:05:49,273,600
2025/12/05,09:05:49,272,400
2025/12/05,09:05:49,272,"1,000"
2025/12/05,09:05:48,275,500
2025/12/05,09:05:48,274,"1,000"
2025/12/05,09:05:48,273,400
2025/12/05,09:05:47,273,100
2025/12/05,09:05:47,272,300
2025/12/05,09:05:47,270,"1,000"
2025/12/05,09:05:47,270,"12,500"
2025/12/05,09:05:46,270,"1,900"
2025/12/05,09:05:46,271,100
2025/12/05,09:05:45,272,"2,900"
2025/12/05,09:05:45,272,100
2025/12/05,09:05:45,272,200
2025/12/05,09:05:45,270,100
2025/12/05,09:05:44,273,700
2025/12/05,09:05:44,270,"6,300"
2025/12/05,09:05:44,271,"3,700"
2025/12/05,09:05:43,271,400
2025/12/05,09:05:43,272,"1,600"
2025/12/05,09:05:43,273,600
2025/12/05,09:05:41,273,200
2025/12/05,09:05:41,272,100
2025/12/05,09:05:40,275,600
2025/12/05,09:05:40,275,100
2025/12/05,09:05:40,274,100
2025/12/05,09:05:40,272,500
2025/12/05,09:05:38,272,"3,500"
2025/12/05,09:05:38,273,200
2025/12/05,09:05:38,273,"1,300"
2025/12/05,09:05:38,274,100
2025/12/05,09:05:38,274,100
2025/12/05,09:05:35,275,200
2025/12/05,09:05:35,274,200
2025/12/05,09:05:35,274,200
2025/12/05,09:05:35,274,400
2025/12/05,09:05:35,274,100
2025/12/05,09:05:35,277,100
2025/12/05,09:05:34,276,"1,700"
2025/12/05,09:05:34,276,300
2025/12/05,09:05:34,275,100
2025/12/05,09:05:33,273,100
2025/12/05,09:05:32,274,100
2025/12/05,09:05:32,274,500
2025/12/05,09:05:32,274,200
2025/12/05,09:05:32,277,100
2025/12/05,09:05:32,276,800
2025/12/05,09:05:32,275,500
2025/12/05,09:05:32,273,100
2025/12/05,09:05:31,275,500
2025/12/05,09:05:31,274,400
2025/12/05,09:05:31,274,300
2025/12/05,09:05:31,274,100
2025/12/05,09:05:31,274,100
2025/12/05,09:05:30,271,100
2025/12/05,09:05:30,274,100
2025/12/05,09:05:30,274,100
2025/12/05,09:05:29,274,100
2025/12/05,09:05:29,270,"9,200"
2025/12/05,09:05:29,271,"3,200"
2025/12/05,09:05:29,272,"3,600"
2025/12/05,09:05:29,273,"1,400"
2025/12/05,09:05:29,274,100
2025/12/05,09:05:29,275,"2,300"
2025/12/05,09:05:29,276,200
2025/12/05,09:05:29,278,500
2025/12/05,09:05:28,277,"1,400"
2025/12/05,09:05:27,276,300
2025/12/05,09:05:27,277,100
2025/12/05,09:05:27,278,"9,100"
2025/12/05,09:05:27,277,500
2025/12/05,09:05:27,275,200
2025/12/05,09:05:27,274,200
2025/12/05,09:05:26,273,500
2025/12/05,09:05:26,272,600
2025/12/05,09:05:25,272,800
2025/12/05,09:05:25,273,200
2025/12/05,09:05:24,273,100
2025/12/05,09:05:24,274,200
2025/12/05,09:05:24,278,"2,000"
2025/12/05,09:05:24,277,400
2025/12/05,09:05:24,276,100
2025/12/05,09:05:24,275,200
2025/12/05,09:05:23,272,"1,000"
2025/12/05,09:05:23,273,100
2025/12/05,09:05:23,275,"3,400"
2025/12/05,09:05:23,275,100
2025/12/05,09:05:22,275,200
2025/12/05,09:05:22,274,200
2025/12/05,09:05:22,275,900
2025/12/05,09:05:22,274,400
2025/12/05,09:05:22,273,100
2025/12/05,09:05:22,273,200
2025/12/05,09:05:20,272,500
2025/12/05,09:05:20,272,"2,300"
2025/12/05,09:05:20,270,100
2025/12/05,09:05:20,270,100
2025/12/05,09:05:19,270,100
2025/12/05,09:05:19,270,"1,000"
2025/12/05,09:05:19,271,900
2025/12/05,09:05:19,271,100
2025/12/05,09:05:18,270,100
2025/12/05,09:05:17,270,100
2025/12/05,09:05:16,273,200
2025/12/05,09:05:16,272,100
2025/12/05,09:05:16,272,300
2025/12/05,09:05:16,269,100
2025/12/05,09:05:15,270,100
2025/12/05,09:05:15,270,600
2025/12/05,09:05:15,270,300
2025/12/05,09:05:15,271,100
2025/12/05,09:05:15,271,100
2025/12/05,09:05:15,272,300
2025/12/05,09:05:14,273,500
2025/12/05,09:05:14,274,100
2025/12/05,09:05:14,274,200
2025/12/05,09:05:14,275,100
2025/12/05,09:05:14,274,200
2025/12/05,09:05:13,266,700
2025/12/05,09:05:13,267,"1,800"
2025/12/05,09:05:13,268,"2,500"
2025/12/05,09:05:13,269,500
2025/12/05,09:05:13,270,"2,100"
2025/12/05,09:05:13,271,"2,100"
2025/12/05,09:05:13,272,"2,300"
2025/12/05,09:05:13,273,900
2025/12/05,09:05:13,274,"1,300"
2025/12/05,09:05:13,275,"2,200"
2025/12/05,09:05:13,276,"2,600"
2025/12/05,09:05:13,277,"1,000"
2025/12/05,09:05:12,276,200
2025/12/05,09:05:12,277,200
2025/12/05,09:05:12,279,400
2025/12/05,09:05:11,276,300
2025/12/05,09:05:11,276,300
2025/12/05,09:05:11,278,"1,300"
2025/12/05,09:05:11,277,"4,700"
2025/12/05,09:05:10,276,100
2025/12/05,09:05:10,276,100
2025/12/05,09:05:10,275,300
2025/12/05,09:05:09,274,100
2025/12/05,09:05:09,274,100
2025/12/05,09:05:09,272,400
2025/12/05,09:05:09,273,100
2025/12/05,09:05:09,276,300
2025/12/05,09:05:09,276,100
2025/12/05,09:05:09,276,400
2025/12/05,09:05:09,275,100
2025/12/05,09:05:09,275,600
2025/12/05,09:05:09,275,900
2025/12/05,09:05:08,274,300
2025/12/05,09:05:08,274,200
2025/12/05,09:05:08,272,100
2025/12/05,09:05:08,272,500
2025/12/05,09:05:08,274,300
2025/12/05,09:05:08,274,800
2025/12/05,09:05:08,273,200
2025/12/05,09:05:08,272,200
2025/12/05,09:05:08,273,300
2025/12/05,09:05:08,272,200
2025/12/05,09:05:08,272,"9,800"
2025/12/05,09:05:06,274,700
2025/12/05,09:05:06,273,200
2025/12/05,09:05:06,273,100
2025/12/05,09:05:06,273,100
2025/12/05,09:05:04,275,100
2025/12/05,09:05:04,274,200
2025/12/05,09:05:04,273,200
2025/12/05,09:05:04,271,100
2025/12/05,09:05:03,275,800
2025/12/05,09:05:03,274,100
2025/12/05,09:05:03,273,300
2025/12/05,09:05:03,271,200
2025/12/05,09:05:03,274,100
2025/12/05,09:05:03,274,"1,400"
2025/12/05,09:05:03,274,200
2025/12/05,09:05:03,267,300
2025/12/05,09:05:03,268,300
2025/12/05,09:05:02,274,300
2025/12/05,09:05:02,275,900
2025/12/05,09:05:02,274,"2,200"
2025/12/05,09:05:02,273,200
2025/12/05,09:05:02,272,200
2025/12/05,09:05:02,271,100
2025/12/05,09:05:02,270,"1,200"
2025/12/05,09:05:02,271,100
2025/12/05,09:05:02,267,600
2025/12/05,09:05:02,268,300
2025/12/05,09:05:02,269,200
2025/12/05,09:05:02,270,900
2025/12/05,09:05:02,270,100
2025/12/05,09:05:01,274,"1,100"
2025/12/05,09:05:01,273,700
2025/12/05,09:05:01,272,100
2025/12/05,09:05:01,268,"1,000"
2025/12/05,09:05:01,269,400
2025/12/05,09:05:01,270,100
2025/12/05,09:05:01,271,500
2025/12/05,09:05:01,270,800
2025/12/05,09:05:01,270,200
2025/12/05,09:05:00,270,300
2025/12/05,09:05:00,271,200
2025/12/05,09:05:00,271,100
2025/12/05,09:05:00,273,100
2025/12/05,09:04:59,274,400
2025/12/05,09:04:59,274,800
2025/12/05,09:04:59,273,100
2025/12/05,09:04:58,272,100
2025/12/05,09:04:58,274,100
2025/12/05,09:04:58,274,400
2025/12/05,09:04:58,273,500
2025/12/05,09:04:57,272,100
2025/12/05,09:04:56,276,900
2025/12/05,09:04:56,275,"11,400"
2025/12/05,09:04:47,283,"27,300"
2025/12/05,09:04:47,281,500
2025/12/05,09:04:47,279,"1,300"
2025/12/05,09:04:47,278,"2,200"
2025/12/05,09:04:47,276,500
2025/12/05,09:04:47,274,500
2025/12/05,09:04:47,273,"1,200"
2025/12/05,09:04:47,272,"1,000"
2025/12/05,09:04:47,271,"2,300"
2025/12/05,09:04:47,270,"2,600"
2025/12/05,09:04:47,269,300
2025/12/05,09:04:47,268,300
2025/12/05,09:04:47,267,400
2025/12/05,09:04:47,268,500
2025/12/05,09:04:47,267,100
2025/12/05,09:04:47,265,100
2025/12/05,09:04:46,263,800
2025/12/05,09:04:46,263,600
2025/12/05,09:04:46,264,600
2025/12/05,09:04:46,264,200
2025/12/05,09:04:46,271,100
2025/12/05,09:04:46,270,300
2025/12/05,09:04:46,269,200
2025/12/05,09:04:46,264,100
2025/12/05,09:04:46,264,100
2025/12/05,09:04:46,266,100
2025/12/05,09:04:46,269,"2,500"
2025/12/05,09:04:44,261,"3,300"
2025/12/05,09:04:43,269,"1,000"
2025/12/05,09:04:42,261,"5,000"
2025/12/05,09:04:42,261,"5,500"
2025/12/05,09:04:42,262,"1,800"
2025/12/05,09:04:42,263,"11,200"
2025/12/05,09:04:42,264,"4,700"
2025/12/05,09:04:42,265,"15,800"
2025/12/05,09:04:42,266,"6,100"
2025/12/05,09:04:42,267,"1,000"
2025/12/05,09:04:42,268,"2,600"
2025/12/05,09:04:42,270,100
2025/12/05,09:04:42,271,100
2025/12/05,09:04:42,272,100
2025/12/05,09:04:42,273,100
2025/12/05,09:04:42,274,100
2025/12/05,09:04:42,275,100
2025/12/05,09:04:42,269,"4,000"
2025/12/05,09:04:42,270,"1,700"
2025/12/05,09:04:42,271,"3,200"
2025/12/05,09:04:42,272,"7,900"
2025/12/05,09:04:42,273,"2,500"
2025/12/05,09:04:42,274,400
2025/12/05,09:04:42,275,"7,700"
